Link,Visualizações,Like,Deslikes,Comentário,Like_Comentarios,Qtd_Caracteres,Tipo,Emoji?,Sadness,Joy,Fear,Disgust,Anger,Score,Label
https://www.youtube.com/watch?v=qiGTRJlCnlA,52.589,"5,6 mil",43,essas salas e mapas que vocês da dev media são 0800?? tipo- free-to-play??,0,62,Opnião,NÃO,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL
https://www.youtube.com/watch?v=qiGTRJlCnlA,52.589,"5,6 mil",43,ai Estevãooooo otima analogiaaaaaa do mamifero!,2,42,Opnião,NÃO,0.0,1.0,0.0,0.0,0.0,1.0,POSITIVE
https://www.youtube.com/watch?v=qiGTRJlCnlA,52.589,"5,6 mil",43,se alguem tiver vendo agr pfv me responda- no caso de 1 exemplo: Pessoas seriam abstrato e os nomes dela seria concreto?,0,99,Opnião,NÃO,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL
https://www.youtube.com/watch?v=qiGTRJlCnlA,52.589,"5,6 mil",43,muito foda <3,0,11,Código,NÃO,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL
https://www.youtube.com/watch?v=qiGTRJlCnlA,52.589,"5,6 mil",43,buguei na parte do polimorfismo. entendi tudo antes disso.,1,50,Opnião,NÃO,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL
https://www.youtube.com/watch?v=qiGTRJlCnlA,52.589,"5,6 mil",43,Topzêra!,0,8,Opnião,NÃO,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL
https://www.youtube.com/watch?v=qiGTRJlCnlA,52.589,"5,6 mil",43,Tô desesperado antes da prova e ele coloca é meme kkkkk tô surtando socorro,2,62,Opnião,NÃO,0.7875,0.0,1.0,0.0,0.0,-1.0,NEGATIVE
https://www.youtube.com/watch?v=qiGTRJlCnlA,52.589,"5,6 mil",43,Top!,0,4,Opnião,NÃO,0.0,1.0,0.0,0.0,0.0,1.0,POSITIVE
https://www.youtube.com/watch?v=qiGTRJlCnlA,52.589,"5,6 mil",43,Biologia braba,0,13,Opnião,NÃO,0.2625,0.0,0.525,0.525,0.7875,-0.7875,NEGATIVE
https://www.youtube.com/watch?v=qiGTRJlCnlA,52.589,"5,6 mil",43,Agora entendi.,0,13,Opnião,NÃO,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL
https://www.youtube.com/watch?v=qiGTRJlCnlA,52.589,"5,6 mil",43,Estevão do carilho <3,9,18,Código,NÃO,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL
https://www.youtube.com/watch?v=qiGTRJlCnlA,52.589,"5,6 mil",43,achei legal também,0,16,Opnião,NÃO,0.0,0.525,0.0,0.0,0.0,0.525,POSITIVE
https://www.youtube.com/watch?v=qiGTRJlCnlA,52.589,"5,6 mil",43,Polimorfismo é o coringa do baralho.,0,31,Opnião,NÃO,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL
https://www.youtube.com/watch?v=qiGTRJlCnlA,52.589,"5,6 mil",43,Poderia me passar o link do salas do devmedia?,0,38,Opnião,NÃO,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL
https://www.youtube.com/watch?v=qiGTRJlCnlA,52.589,"5,6 mil",43,como vc fica quando ta aprendendo POO,0,31,Opnião,NÃO,0.0,0.525,0.0,0.0,0.0,0.525,POSITIVE
https://www.youtube.com/watch?v=qiGTRJlCnlA,52.589,"5,6 mil",43,"""Coloca o vídeo em velocidade normal"" Droga -como ele sabia ?",0,51,Opnião,NÃO,1.0,0.1425,0.525,0.525,0.2625,-0.7875,NEGATIVE
https://www.youtube.com/watch?v=qiGTRJlCnlA,52.589,"5,6 mil",43,Na prática a teoria é outra..,0,24,Opnião,NÃO,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL
https://www.youtube.com/watch?v=qiGTRJlCnlA,52.589,"5,6 mil",43,As vezes só no palavrão mesmo para o negócio clarear as idéias - kkkkkkkk.,0,61,Opnião,NÃO,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL
https://www.youtube.com/watch?v=qiGTRJlCnlA,52.589,"5,6 mil",43,emtu me pegou kkkkk,0,16,Opnião,NÃO,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL
https://www.youtube.com/watch?v=qiGTRJlCnlA,52.589,"5,6 mil",43,Gostei da camiseta!,0,17,Opnião,NÃO,0.0,0.9375,0.0,0.0,0.0,0.9375,POSITIVE
https://www.youtube.com/watch?v=qiGTRJlCnlA,52.589,"5,6 mil",43,Eu já vi um mamífero no zoológico- kkkkk.,0,34,Opnião,NÃO,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL
https://www.youtube.com/watch?v=qiGTRJlCnlA,52.589,"5,6 mil",43,primeiro fala pra pensar em escrever o codigo e no final manda sentar o dedo no teclado- kkk,0,75,Opnião,NÃO,0.0,0.39375,0.0,0.0,0.0,0.39375,POSITIVE
https://www.youtube.com/watch?v=qiGTRJlCnlA,52.589,"5,6 mil",43,"""poe o video em velocidade normal""porr@- falou olhando pra mim kkkkk",6,58,Opnião,NÃO,0.0,0.328125,0.0,0.0,0.0,0.328125,POSITIVE
https://www.youtube.com/watch?v=qiGTRJlCnlA,52.589,"5,6 mil",43,só quem é Javeiro entende kkkkk,2,26,Opnião,NÃO,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL
https://www.youtube.com/watch?v=qiGTRJlCnlA,52.589,"5,6 mil",43,Dilma explicou abstração kkkkk,0,27,Opnião,NÃO,0.0,0.525,0.0,0.0,0.0,0.525,POSITIVE
https://www.youtube.com/watch?v=qiGTRJlCnlA,52.589,"5,6 mil",43,Mal explicado ainda em duvidaS,0,26,Opnião,NÃO,0.525,0.0,0.2625,0.2625,0.2625,-0.525,NEGATIVE
https://www.youtube.com/watch?v=qiGTRJlCnlA,52.589,"5,6 mil",43,Cadê o Alaaaaan!?,0,15,Opnião,NÃO,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL
https://www.youtube.com/watch?v=qiGTRJlCnlA,52.589,"5,6 mil",43,Cadê o rola?,3,10,Opnião,NÃO,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL
https://www.youtube.com/watch?v=qiGTRJlCnlA,52.589,"5,6 mil",43,Muito bom!!!,2,11,Opnião,NÃO,0.0,1.0,0.0,0.0,0.0,1.0,POSITIVE
https://www.youtube.com/watch?v=_HI7ltav9q4,7.349,135,7,"Ótimas aulas- mas ""mais melhor"" foi foda kkkkkk",0,40,Opnião,NÃO,0.0,0.7875,0.0,0.0,0.0,0.7875,POSITIVE
https://www.youtube.com/watch?v=_HI7ltav9q4,7.349,135,7,parabéns muito bom,1,16,Opnião,NÃO,0.0,1.0,0.0,0.0,0.0,1.0,POSITIVE
https://www.youtube.com/watch?v=_HI7ltav9q4,7.349,135,7,esse curso está me ajudando muitovlw,1,31,Opnião,NÃO,0.0,0.525,0.0,0.0,0.0,0.525,POSITIVE
https://www.youtube.com/watch?v=_HI7ltav9q4,7.349,135,7,Olá Galera- estou aprendendo python- poderiam me ajudar em uma duvida.Segue as variáveis:L=4delta=0-4Eu quero criar um objeto- não sei- uma lista da seguinte maneira:O primeiro valor é 4-O segundo é 4 - 0-4 = 3.6O Terceiro é 4 - 0-4 - 0-4 = 3.2.......Resultado = {4- 3.6- 3.2- 2.8- 2.4- 2.0- 1.6- 1.2- 0.8- 0.4- 0}Como eu posso fazer esse laço?Obrigado.,0,293,Opnião,NÃO,0.145,0.5208333333333334,0.0,0.0,0.145,0.4,POSITIVE
https://www.youtube.com/watch?v=_HI7ltav9q4,7.349,135,7,parabensvoce explica muito bem(essa python e 3.x?,2,43,Opnião,NÃO,0.0,0.525,0.0,0.0,0.0,0.525,POSITIVE
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,No começo do curso eu ficava mto frustrada e achava que programação não era pra mim- mas fui fazendo do jeito que ele mandou e agora finalmente entendi toda essa caralha. <3 Obrigada Gustavo!,58,158,Código,NÃO,0.525,0.0,0.0,0.0,0.0,-0.525,NEGATIVE
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,A faculdade indica seus links dentro da plataforma EAD. Acredito que você deveria receber uma comissão por isso. Suas aulas são muito boas! Obrigada!,3,126,Opnião,NÃO,0.0,0.70625,0.0,0.0,0.0,0.70625,POSITIVE
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,Pra quem não se ligou no que o Guanabara falou no final- na próxima aula ele provavelmente vai tratar do termo @Override (sobrescrever) que o NetBeans gera automaticamente quando criamos o método toString.,23,173,Opnião,NÃO,0.0,0.65625,0.0,0.0,0.0,0.65625,POSITIVE
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,Passei da metade de curso e não tive dificuldade nenhuma. As únicas coisas que eu sabia era um pouco de lógica em C- também fiz os cursos de CSS e JavaScript aqui do canal- mas como vou ter essa matéria na facul e JS tava ficando meio frustante- eu vim pra POO pra ver se eu conseguiria de uma vez por todas destravar o JS e finalmente ir para um Framework sem peso na consciência. A sua didática é incomparável- tenho muito a agradecer- se não fosse você eu estava lascada LKLLLLL,0,390,Opnião,NÃO,0.0,0.48125,0.0,0.0,0.0,0.48125,POSITIVE
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,Galera alguém achou a parte 2 desse vídeo?  Prof Guanabara manda muito bem!!! sempre nos ajudando.,0,82,Opnião,NÃO,0.0,0.525,0.0,0.0,0.0,0.525,POSITIVE
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,"Na hora de ""setar"" os nomes em alguns casos tá dando uma bugada que ele não está achando o ""setNome"". Só tirar uma letra qualquer do ""extends Pessoa"" de cada classe e depois colocar de novo que ele ""desbuga"".p1.setNome(""Pedro"");p2.setNome(""Maria"");p3.setNome(""Claudio"");p4.setNome(""Fabiana"");",10,254,Opnião,NÃO,0.0,0.39375,0.0,0.0,0.0,0.39375,POSITIVE
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,Isso não é uma AULA- isso é um Doutorado em Java... Nossa- aprendo mais aqui do que na minha Faculdade..!!,0,87,Opnião,NÃO,0.4,0.39,0.0,0.0,0.0,0.38,MIXED
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,Que curso fantástico. Faço Si- e só estou conseguindo entender sobre essa matéria assistindo aos seus vídeos - muito obrigado pelo conteúdo de qualidade.,0,130,Opnião,NÃO,0.0,0.7,0.0,0.0,0.0,0.7,POSITIVE
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,14 mil visualizações e só 850 likes. Bora apoiar o canal pessoal- deixem o seu like no vídeo (não só nesse).,1,88,Opnião,NÃO,0.0,0.6375,0.0,0.0,0.0,0.6375,POSITIVE
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,Seria legal um curso em C. Adorei seus vídeos em java e estou curtindo bastante o canal,3,71,Opnião,NÃO,0.0,0.721875,0.0,0.0,0.0,0.721875,POSITIVE
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,"""Quem pode receber aumento é só professor""- Guanabara",81,46,Opnião,NÃO,0.0,0.7875,0.0,0.0,0.0,0.7875,POSITIVE
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,agradeço demais- sem esse vídeo- eu reprovaria- parabéns pelo trabalho- pela mor da nossa senhora da bicicletinha sem freio- continue!,0,115,Opnião,NÃO,0.0,1.0,0.0,0.0,0.0,1.0,POSITIVE
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,Aula monstruosa do nosso querido professor Guanabara!!! huahuahuahua um abrass,0,69,Opnião,NÃO,0.0,0.4125,0.0,0.0,0.0,0.4125,POSITIVE
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,Adoro as suas aulas! Você tem uma maneira de ensinar que é torna o aprendizado muito facilitado- não consegui encontrar ninguém que fizesse um trabalho tão bom assim. Muito obrigado.,0,153,Opnião,NÃO,0.0,1.0,0.0,0.0,0.0,1.0,POSITIVE
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,Agora só pela aula teórica eu consigo fazer a prática- então quando chega essa aula eu fico praticamente só comparando o código dele com o meu haha,1,121,Opnião,NÃO,0.0,0.65625,0.0,0.0,0.0,0.65625,POSITIVE
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,Gustavo  ótima aula- estou conseguindo aprender Java e fazer os exercícios. Algo que eu achava tão difícil de aprender e você ensina com uma clareza e facilidade que são surpreendentes! Parabéns e mais uma vez Obrigada!!!,1,185,Opnião,NÃO,0.0,0.9166666666666666,0.0,0.0,0.0,0.9166666666666666,POSITIVE
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,Cara.. Perfeito- Aprendo muito com seus vídeos.. Cursando Bacharelado Sistemas de Informação \o,14,83,Opnião,NÃO,0.0,0.91875,0.0,0.0,0.0,0.91875,POSITIVE
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,Grande Mestre Gafanhoto.. Professor- só vim aqui agradecer pelas ótimas aulas- foi por você que aprendi e passei no concurso de Professor Analista de Sistemas das Escolas Profissionalizantes aqui no Ceará e que agora no próximo ano serei chamado. Então- desde já- quero agradecer a você- e à toda sua equipe pelas ótimas aulas- e que continuarei à  acompanhar os vídeos- compartilhar e dar meus likes em suas postagens. Obrigado Grande Mestre Jedi Guanabara!,6,384,Opnião,NÃO,0.0,0.6604166666666667,0.0,0.0,0.0,0.6604166666666667,POSITIVE
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,Seu trabalho é ótimo- cara. Curto muito e me ajuda bastente. Parabéns.,0,59,Opnião,NÃO,0.0,0.9416666666666667,0.0,0.0,0.0,0.9416666666666667,POSITIVE
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,Mais uma aula show! Obrigado Guanabara!,0,34,Opnião,NÃO,0.0,0.6875,0.0,0.0,0.0,0.6875,POSITIVE
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,Excelente aula!Parabéns! Estou aprendendo muito com seus ensinos e sua metodologia.,1,73,Opnião,NÃO,0.0,1.0,0.0,0.0,0.0,1.0,POSITIVE
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,ótima aula professor!,0,19,Opnião,NÃO,0.0,0.859375,0.0,0.0,0.0,0.859375,POSITIVE
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,Aula extraordinariamente maravilhosamente fantástica ...,1,52,Opnião,NÃO,0.0,1.0,0.0,0.0,0.0,1.0,POSITIVE
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,parabéns- mais uma excelente aula.,4,30,Opnião,NÃO,0.0,1.0,0.0,0.0,0.0,1.0,POSITIVE
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,Muito boa aula!,0,13,Opnião,NÃO,0.0,1.0,0.0,0.0,0.0,1.0,POSITIVE
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,Aula excelente,0,13,Opnião,NÃO,0.0,1.0,0.0,0.0,0.0,1.0,POSITIVE
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,se todo professor tivesse a didatica desse cara coisas complexas seriam entidida facilmente,0,79,Opnião,NÃO,0.0,0.2625,0.0,0.0,0.0,0.2625,POSITIVE
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,parece que não mas- fazer todo o planejamento do sistema é bem mais complicado do que desenvolver o sistema .. um ponto ai pros analistas,6,113,Opnião,NÃO,1.0,0.0,0.525,0.525,0.525,-1.0,NEGATIVE
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,Pessoal- alguém sabe como fazer no eclipse para atualizar automaticamente as mudanças feitas na INTERFACE em java ??Mudou na interface- as classes implementadas mudarão também suas assinaturas dos métodos automaticamente. :-),1,195,Opnião,NÃO,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,Alguém sabe como ativar os métodos das subclasses no programa principal? Ele não mostrou nessa aula- mas quando tentei- deu ruim,1,108,Opnião,NÃO,0.65625,0.285,0.2625,0.2625,0.0,-0.39375,NEGATIVE
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,Caro- Nobre e Ilustre Professor GG- não seria interessante acrescentar mais uma forma de recompensa aos seus “gafanhotos”- senão vejamos- supondo que o gafanhoto tenha condições de contribuir com 50-00- 100-00 e/ou 200-00- este receberá todas as recompensas prometida- conforme regras já estabelecida- porém não mais contribua como fica? Já aquele gafanhoto que só tem condições de colaborar com 15-00- no entanto é assíduo (todo mês)- a partir do 4º mês já terá contribuído com no mínimo 60-00- entretanto permanecerá sem os brindes que tanto almeja “meu caso... rsrsrsrsrsrsrsrsrs” pense nisso enquanto lhe desejo uma boa semana!,13,535,Opnião,NÃO,0.14375,0.5565277777777777,0.0,0.0,0.0,0.4766666666666667,POSITIVE
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,De longe-e o melhor!!!,0,19,Opnião,NÃO,0.0,1.0,0.0,0.0,0.0,1.0,POSITIVE
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,"Tive um problema com as heranças- digitei todo o código e na hora de digitar o main - não aparecia no p2- p3 e nem no p4- voltei o vídeo e confirmei se tinha digitado tudo igual e sim- mas não ia- até que salvei o projeto ai o NetBeans atualizou e começou a aparecer as heranças- pensa no monte de ???? que surgiu- por causa da outra aula que ele falou ""Se no meu funciona e no seu não é pq vc digitou o código errado""- mas foi só salvar.",1,348,Opnião,NÃO,0.5775,0.4805,0.1925,0.385,0.385,0.3835,MIXED
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,Guanabara melhor professor de Poo.,2,30,Opnião,NÃO,0.0,0.6125,0.0,0.0,0.0,0.6125,POSITIVE
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,Alguém pode me dizer qual o restante do método toString? Na tela aparece apenas até idade,1,74,Opnião,NÃO,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,Olá Professor suas aulas estão me ajudando bastante-  parabéns sempre continue com o curso em videos sou sua fan!!!Graças a você estou sendo uma das melhores alunas do curso de desenvolvimento de sistema...Estou fazendo os cursos em videos- e gostaria de saber como adquiro o certificado- obrigada desde já!!,0,259,Opnião,NÃO,0.0,0.6010416666666667,0.0,0.0,0.0,0.6010416666666667,POSITIVE
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,"Muito fácil mesmo- Aqui deu uma bugada na hora de usar os métodos da superclasse no main com o p2/p3/p4 que é subclass- dizia que os métodos não existem- mas dps eu tirei um caractere de ""extends Pessoa"" e coloquei denovo Pessoa- e funcionou- da umas bugada estranha.",3,220,Opnião,NÃO,0.0,0.42,0.0,0.0,0.0,0.42,POSITIVE
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,excelente video Guanabara,0,23,Opnião,NÃO,0.0,0.9625,0.0,0.0,0.0,0.9625,POSITIVE
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,DICA IMPORTANTE:  No vídeo não deu erro no- mas quando você fazer vai dar erro no  p1- p2- p3 ou p4.  A solução é adicionar essas informações dentro das classes.public  Pessoa (){};  na classe pessoa.public Funcionario(){}; na classe Funcionario.public Aluno (){}- na classe Aluno.public Professor (){}- na classe Professor.,0,271,Código,NÃO,0.3325,0.29483333333333334,0.3325,0.3325,0.249375,-0.03766666666666667,MIXED
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,muito bom,0,8,Opnião,NÃO,0.0,1.0,0.0,0.0,0.0,1.0,POSITIVE
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,Ao Criar classes que se relacionam por Herança- eu poderia criar os construtores? Para passar os parâmetros pelo parêntesis na hora de criar o objeto?? Otima Aula!! Obrigado!,3,147,Opnião,NÃO,0.0,0.9166666666666666,0.0,0.0,0.0,0.9166666666666666,POSITIVE
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,Guanabara- no caso de uma filha precisar de atributos que outra filha tem - o que fazer? Tenho que colocar o mesmo atributo na que precisa ou tem outro método?Ex: Funcionario também pode receber aumento- mas esse atributo só existe na classe do professor. Se houver outro método explica ai <3Tô aprendendo muito POO- Obrigado.,0,272,Código,NÃO,0.2625,0.6125,0.2625,0.0,0.2625,0.35,MIXED
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,"Fiz algumas modificações na classe pessoa para verificar se é aniversário:import java.time.LocalDate;import java.time.ZoneId;import java.time.format.DateTimeFormatter;public class Pessoa {private String nome;private int idade;private String nascimento;private String sexo;public void mostrarPessoa(){System.out.println(""-- Pessoa --"");System.out.println(""Nome: "" + this.getNome());System.out.println(""Sexo: "" + this.getSexo());System.out.println(""Nascimento: "" + this.getNascimento());if (fazerAniversario(this.getNascimento())){System.out.print(""Idade: "" + this.getIdade() + "" -> "");System.out.println(""Parabéns hoje é seu aniversário!"");}else{System.out.println(""Idade: "" + this.getIdade());}System.out.println("" - - - - "");}public boolean fazerAniversario(String nascimento){// pega a data atualLocalDate date = LocalDate.now(ZoneId.of(""America/Sao_Paulo""));DateTimeFormatter formatter = DateTimeFormatter.ofPattern(""dd-MM"");if (nascimento.contains(date.format(formatter))){this.setIdade(getIdade() + 1);return true;} else {return false;}}RESULTADO:-- Pessoa --Nome: Junior SouzaSexo: MasculinoNascimento: 19-04-1990Idade: 29- - - --- Pessoa --Nome: Maria EduardaSexo: FemininoNascimento: 16-04-1999Idade: 22 -> Parabéns hoje é seu aniversário!- - - -",0,1151,Código,NÃO,0.0,0.5166666666666667,0.0,0.0,0.0,0.5166666666666667,POSITIVE
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,POO é tão lindo!:'),16,16,Opnião,NÃO,0.0,1.0,0.0,0.0,0.0,1.0,POSITIVE
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,Fiz algumas modificações bacana no código;Fiz Professor herdar de funcionário e Funcionário herdar de Pessoa e algumas outras mudanças.Segue Códigos.Classe Principal:Classe Pessoa:Classe Aluno:Classe Professor:Classe Funcionário:,2,205,Opnião,NÃO,0.0,0.2625,0.0,0.0,0.0,0.2625,POSITIVE
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,Mais uma Show...!!,0,16,Opnião,NÃO,0.0,1.0,0.0,0.0,0.0,1.0,POSITIVE
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,Guanabara- qual IDE ou editor de texto vc sugere para usar com python?,0,58,Opnião,NÃO,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,Professor eu me registrei no site e nao recebi a mensagem de registroai eu tentei trocar a senha como vcs mostram na ajuda do sitemas nao deu certo o que e que eu façoe meu email e valido,0,150,Opnião,NÃO,0.65625,0.0,0.0,0.0,0.0,-0.7875,NEGATIVE
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,Top demaisss,0,11,Opnião,NÃO,0.0,1.0,0.0,0.0,0.0,1.0,POSITIVE
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,Tive um problema com .setSexo();Ele não aceitava o set como recebendo char- então pus String mesmo- sei q assim fica Muuuuito mais pesado- mas tentei de tudo aqui.,1,136,Código,NÃO,0.415,0.6,0.21,0.42,0.42,-0.23,MIXED
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,mas não é necessário criar um objeto da classe Pessoa. pois o que nos interessa é somente as classes: Aluno- Professor e Funcionario- não é?,0,116,Opnião,NÃO,0.2,0.2,0.0,0.0,0.0,0.0,NEUTRAL
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,professor - seria bem legal um curso de Perl - não acho nenhuma aula de qualidade em português,0,77,Opnião,NÃO,0.3,0.8333333333333334,0.0,0.0,0.0,0.3333333333333333,MIXED
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,Não estou conseguindo criar o ToString .Estou utilizando o Eclipse Oxygen.,3,64,Opnião,NÃO,0.525,0.0,0.0,0.0,0.0,-0.525,NEGATIVE
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,Chega a ser engraçado a parte de como as pessoas pensam em soluções diferentes... Fiz um if para inverter o trabalhando- não gostei- usei o set... não gostei- mudei pra case... Quando fica mais elegante- só o proprio atributo receber ele ao contrario... Se for true- já vai virar false- se for false ja vira true kkkkkkkkkk... francamente... hahahhhaah,3,294,Opnião,NÃO,0.25,0.75625,0.0,0.0,0.15,0.5916666666666667,POSITIVE
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,Como estou enfrentando problemas com minha internet- resolvi baixar as videos aulas- desculpa professor...,0,93,Opnião,NÃO,0.375,0.75,0.3,0.225,0.15,0.125,MIXED
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,showwww,0,7,Opnião,NÃO,0.0,0.75,0.0,0.0,0.0,0.75,POSITIVE
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,consegui fazer imprimir os nomes usando um sout e getNome() com o to String não ia - alguém sabe mim informar pq,0,91,Código,NÃO,0.0,0.525,0.0,0.0,0.0,0.525,POSITIVE
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,Professor- como faço para criar um pacote dentro de um pacote já existente?,0,64,Opnião,NÃO,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,Olha muito obrigado,0,17,Opnião,NÃO,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,Por que não usar o construtor- e menos código- rápido e simples,0,52,Opnião,NÃO,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,Os atributos private nao deveriam ser protected? Aqui nao ta funcionando,1,62,Opnião,NÃO,0.7875,0.0,0.0,0.0,0.0,-0.7875,NEGATIVE
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,"o meu deu problema ""main"" java. lang oque significa?",0,44,Opnião,NÃO,0.65625,0.0,0.39375,0.525,0.525,-0.65625,NEGATIVE
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,Problemas com o p2- p3 e p4? Tira uma letra do extends e põe de volta que atualiza. NetBeans bugado. Não sei pq isso ocorre.,15,100,Opnião,NÃO,1.0,0.0,0.75,0.5,0.25,-1.0,NEGATIVE
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,Ta difícil com site dando erro.,0,26,Opnião,NÃO,0.525,0.0,0.525,0.525,0.328125,-0.525,NEGATIVE
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,aula 10b,0,7,Opnião,NÃO,0.0,0.5,0.0,0.0,0.0,0.5,POSITIVE
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,funcionario nao ganha salario?,0,27,Opnião,NÃO,0.525,0.0,0.0,0.0,0.0,-1.0,NEGATIVE
https://www.youtube.com/watch?v=19IGAeoFKlU,124.764,6 mil,22,Cadê o orçamento do curso de Pyyyythoooooon ?,0,38,Opnião,NÃO,0.0,0.5,0.0,0.0,0.0,0.5,POSITIVE
